,product_cd,category_major_cd,category_major_name,category_medium_cd,category_medium_name,category_small_cd,category_small_name,unit_price,unit_cost
5401,P071004025,07,瓶詰缶詰,0710,飲料,071004,コーヒー飲料,102.0,77.0
5402,P071004026,07,瓶詰缶詰,0710,飲料,071004,コーヒー飲料,102.0,77.0
5403,P071004027,07,瓶詰缶詰,0710,飲料,071004,コーヒー飲料,102.0,77.0
5404,P071004028,07,瓶詰缶詰,0710,飲料,071004,コーヒー飲料,102.0,77.0
5405,P071004029,07,瓶詰缶詰,0710,飲料,071004,コーヒー飲料,102.0,77.0
5406,P071004030,07,瓶詰缶詰,0710,飲料,071004,コーヒー飲料,102.0,77.0
5407,P071004031,07,瓶詰缶詰,0710,飲料,071004,コーヒー飲料,102.0,77.0
5408,P071004032,07,瓶詰缶詰,0710,飲料,071004,コーヒー飲料,102.0,77.0
5409,P071004033,07,瓶詰缶詰,0710,飲料,071004,コーヒー飲料,102.0,77.0
5410,P071004034,07,瓶詰缶詰,0710,飲料,071004,コーヒー飲料,102.0,77.0
5411,P071004035,07,瓶詰缶詰,0710,飲料,071004,コーヒー飲料,102.0,77.0
5412,P071004036,07,瓶詰缶詰,0710,飲料,071004,コーヒー飲料,102.0,77.0
5413,P071004037,07,瓶詰缶詰,0710,飲料,071004,コーヒー飲料,102.0,77.0
5414,P071004038,07,瓶詰缶詰,0710,飲料,071004,コーヒー飲料,102.0,77.0
5415,P071004039,07,瓶詰缶詰,0710,飲料,071004,コーヒー飲料,102.0,77.0
5416,P071004040,07,瓶詰缶詰,0710,飲料,071004,コーヒー飲料,102.0,77.0
5417,P071004041,07,瓶詰缶詰,0710,飲料,071004,コーヒー飲料,102.0,77.0
5418,P071004042,07,瓶詰缶詰,0710,飲料,071004,コーヒー飲料,102.0,77.0
5419,P071004043,07,瓶詰缶詰,0710,飲料,071004,コーヒー飲料,102.0,77.0
5420,P071004044,07,瓶詰缶詰,0710,飲料,071004,コーヒー飲料,102.0,77.0
5421,P071004045,07,瓶詰缶詰,0710,飲料,071004,コーヒー飲料,102.0,77.0
5422,P071004046,07,瓶詰缶詰,0710,飲料,071004,コーヒー飲料,102.0,77.0
5423,P071004047,07,瓶詰缶詰,0710,飲料,071004,コーヒー飲料,102.0,77.0
5424,P071004048,07,瓶詰缶詰,0710,飲料,071004,コーヒー飲料,102.0,77.0
5425,P071004049,07,瓶詰缶詰,0710,飲料,071004,コーヒー飲料,298.0,224.0
5426,P071004050,07,瓶詰缶詰,0710,飲料,071004,コーヒー飲料,298.0,224.0
5427,P071004051,07,瓶詰缶詰,0710,飲料,071004,コーヒー飲料,298.0,224.0
5428,P071004052,07,瓶詰缶詰,0710,飲料,071004,コーヒー飲料,298.0,224.0
5429,P071004053,07,瓶詰缶詰,0710,飲料,071004,コーヒー飲料,298.0,224.0
5430,P071004054,07,瓶詰缶詰,0710,飲料,071004,コーヒー飲料,298.0,224.0
5431,P071004055,07,瓶詰缶詰,0710,飲料,071004,コーヒー飲料,298.0,224.0
5432,P071004056,07,瓶詰缶詰,0710,飲料,071004,コーヒー飲料,298.0,224.0
5433,P071004057,07,瓶詰缶詰,0710,飲料,071004,コーヒー飲料,298.0,224.0
5434,P071004058,07,瓶詰缶詰,0710,飲料,071004,コーヒー飲料,298.0,224.0
5435,P071004059,07,瓶詰缶詰,0710,飲料,071004,コーヒー飲料,298.0,224.0
5436,P071004060,07,瓶詰缶詰,0710,飲料,071004,コーヒー飲料,318.0,239.0
5437,P071004061,07,瓶詰缶詰,0710,飲料,071004,コーヒー飲料,318.0,239.0
5438,P071005001,07,瓶詰缶詰,0710,飲料,071005,お茶飲料,68.0,51.0
5439,P071005002,07,瓶詰缶詰,0710,飲料,071005,お茶飲料,78.0,59.0
5440,P071005003,07,瓶詰缶詰,0710,飲料,071005,お茶飲料,78.0,59.0
5441,P071005004,07,瓶詰缶詰,0710,飲料,071005,お茶飲料,88.0,66.0
5442,P071005005,07,瓶詰缶詰,0710,飲料,071005,お茶飲料,98.0,74.0
5443,P071005006,07,瓶詰缶詰,0710,飲料,071005,お茶飲料,98.0,74.0
5444,P071005007,07,瓶詰缶詰,0710,飲料,071005,お茶飲料,102.0,77.0
5445,P071005008,07,瓶詰缶詰,0710,飲料,071005,お茶飲料,102.0,77.0
5446,P071005009,07,瓶詰缶詰,0710,飲料,071005,お茶飲料,102.0,77.0
5447,P071005010,07,瓶詰缶詰,0710,飲料,071005,お茶飲料,102.0,77.0
5448,P071005011,07,瓶詰缶詰,0710,飲料,071005,お茶飲料,102.0,77.0
5449,P071005012,07,瓶詰缶詰,0710,飲料,071005,お茶飲料,102.0,77.0
5450,P071005013,07,瓶詰缶詰,0710,飲料,071005,お茶飲料,102.0,77.0
5451,P071005014,07,瓶詰缶詰,0710,飲料,071005,お茶飲料,102.0,77.0
5452,P071005015,07,瓶詰缶詰,0710,飲料,071005,お茶飲料,102.0,77.0
5453,P071005016,07,瓶詰缶詰,0710,飲料,071005,お茶飲料,102.0,77.0
5454,P071005017,07,瓶詰缶詰,0710,飲料,071005,お茶飲料,102.0,77.0
5455,P071005018,07,瓶詰缶詰,0710,飲料,071005,お茶飲料,102.0,77.0
5456,P071005019,07,瓶詰缶詰,0710,飲料,071005,お茶飲料,102.0,77.0
5457,P071005020,07,瓶詰缶詰,0710,飲料,071005,お茶飲料,102.0,77.0
5458,P071005021,07,瓶詰缶詰,0710,飲料,071005,お茶飲料,102.0,77.0
5459,P071005022,07,瓶詰缶詰,0710,飲料,071005,お茶飲料,102.0,77.0
5460,P071005023,07,瓶詰缶詰,0710,飲料,071005,お茶飲料,102.0,77.0
5461,P071005024,07,瓶詰缶詰,0710,飲料,071005,お茶飲料,102.0,77.0
5462,P071005025,07,瓶詰缶詰,0710,飲料,071005,お茶飲料,102.0,77.0
5463,P071005026,07,瓶詰缶詰,0710,飲料,071005,お茶飲料,102.0,77.0
5464,P071005027,07,瓶詰缶詰,0710,飲料,071005,お茶飲料,102.0,77.0
5465,P071005028,07,瓶詰缶詰,0710,飲料,071005,お茶飲料,198.0,149.0
5466,P071005029,07,瓶詰缶詰,0710,飲料,071005,お茶飲料,258.0,194.0
5467,P071005030,07,瓶詰缶詰,0710,飲料,071005,お茶飲料,258.0,194.0
5468,P071005031,07,瓶詰缶詰,0710,飲料,071005,お茶飲料,268.0,201.0
5469,P071005032,07,瓶詰缶詰,0710,飲料,071005,お茶飲料,288.0,216.0
5470,P071005033,07,瓶詰缶詰,0710,飲料,071005,お茶飲料,288.0,216.0
5471,P071005034,07,瓶詰缶詰,0710,飲料,071005,お茶飲料,288.0,216.0
5472,P071005035,07,瓶詰缶詰,0710,飲料,071005,お茶飲料,298.0,224.0
5473,P071005036,07,瓶詰缶詰,0710,飲料,071005,お茶飲料,313.0,235.0
5474,P071005037,07,瓶詰缶詰,0710,飲料,071005,お茶飲料,313.0,235.0
5475,P071005038,07,瓶詰缶詰,0710,飲料,071005,お茶飲料,318.0,239.0
5476,P071005039,07,瓶詰缶詰,0710,飲料,071005,お茶飲料,318.0,239.0
5477,P071006001,07,瓶詰缶詰,0710,飲料,071006,水,108.0,81.0
5478,P071006002,07,瓶詰缶詰,0710,飲料,071006,水,198.0,149.0
5479,P071006003,07,瓶詰缶詰,0710,飲料,071006,水,208.0,156.0
5480,P071006004,07,瓶詰缶詰,0710,飲料,071006,水,218.0,164.0
5481,P071006005,07,瓶詰缶詰,0710,飲料,071006,水,218.0,164.0
5482,P071006006,07,瓶詰缶詰,0710,飲料,071006,水,218.0,164.0
5483,P071006007,07,瓶詰缶詰,0710,飲料,071006,水,295.0,221.0
5484,P071006008,07,瓶詰缶詰,0710,飲料,071006,水,295.0,221.0
5485,P071007001,07,瓶詰缶詰,0710,飲料,071007,その他飲料,102.0,77.0
5486,P071007002,07,瓶詰缶詰,0710,飲料,071007,その他飲料,102.0,77.0
5487,P071007003,07,瓶詰缶詰,0710,飲料,071007,その他飲料,198.0,149.0
5488,P071007004,07,瓶詰缶詰,0710,飲料,071007,その他飲料,368.0,276.0
5489,P071101001,07,瓶詰缶詰,0711,栄養補助剤,071101,ビタミン補助剤,278.0,209.0
5490,P071101002,07,瓶詰缶詰,0711,栄養補助剤,071101,ビタミン補助剤,278.0,209.0
5491,P071101003,07,瓶詰缶詰,0711,栄養補助剤,071101,ビタミン補助剤,680.0,510.0
5492,P071101004,07,瓶詰缶詰,0711,栄養補助剤,071101,ビタミン補助剤,680.0,510.0
5493,P071101005,07,瓶詰缶詰,0711,栄養補助剤,071101,ビタミン補助剤,680.0,510.0
5494,P071101006,07,瓶詰缶詰,0711,栄養補助剤,071101,ビタミン補助剤,680.0,510.0
5495,P071101007,07,瓶詰缶詰,0711,栄養補助剤,071101,ビタミン補助剤,680.0,510.0
5496,P071101008,07,瓶詰缶詰,0711,栄養補助剤,071101,ビタミン補助剤,680.0,510.0
5497,P071101009,07,瓶詰缶詰,0711,栄養補助剤,071101,ビタミン補助剤,680.0,510.0
5498,P071101010,07,瓶詰缶詰,0711,栄養補助剤,071101,ビタミン補助剤,680.0,510.0
5499,P071101011,07,瓶詰缶詰,0711,栄養補助剤,071101,ビタミン補助剤,680.0,510.0
5500,P071101012,07,瓶詰缶詰,0711,栄養補助剤,071101,ビタミン補助剤,680.0,510.0
5501,P071101013,07,瓶詰缶詰,0711,栄養補助剤,071101,ビタミン補助剤,680.0,510.0
5502,P071101014,07,瓶詰缶詰,0711,栄養補助剤,071101,ビタミン補助剤,780.0,585.0
5503,P071101015,07,瓶詰缶詰,0711,栄養補助剤,071101,ビタミン補助剤,780.0,585.0
5504,P071101016,07,瓶詰缶詰,0711,栄養補助剤,071101,ビタミン補助剤,880.0,660.0
5505,P071101017,07,瓶詰缶詰,0711,栄養補助剤,071101,ビタミン補助剤,880.0,660.0
5506,P071101018,07,瓶詰缶詰,0711,栄養補助剤,071101,ビタミン補助剤,880.0,660.0
5507,P071101019,07,瓶詰缶詰,0711,栄養補助剤,071101,ビタミン補助剤,980.0,735.0
5508,P071101020,07,瓶詰缶詰,0711,栄養補助剤,071101,ビタミン補助剤,980.0,735.0
5509,P071102001,07,瓶詰缶詰,0711,栄養補助剤,071102,カルシウム補助剤,190.0,143.0
5510,P071102002,07,瓶詰缶詰,0711,栄養補助剤,071102,カルシウム補助剤,190.0,143.0
5511,P071102003,07,瓶詰缶詰,0711,栄養補助剤,071102,カルシウム補助剤,190.0,143.0
5512,P071102004,07,瓶詰缶詰,0711,栄養補助剤,071102,カルシウム補助剤,458.0,344.0
5513,P071102005,07,瓶詰缶詰,0711,栄養補助剤,071102,カルシウム補助剤,698.0,524.0
5514,P071103001,07,瓶詰缶詰,0711,栄養補助剤,071103,その他栄養補助剤,68.0,51.0
5515,P071103002,07,瓶詰缶詰,0711,栄養補助剤,071103,その他栄養補助剤,68.0,51.0
5516,P071103003,07,瓶詰缶詰,0711,栄養補助剤,071103,その他栄養補助剤,68.0,51.0
5517,P071103004,07,瓶詰缶詰,0711,栄養補助剤,071103,その他栄養補助剤,92.0,69.0
5518,P071103005,07,瓶詰缶詰,0711,栄養補助剤,071103,その他栄養補助剤,180.0,135.0
5519,P071103006,07,瓶詰缶詰,0711,栄養補助剤,071103,その他栄養補助剤,180.0,135.0
5520,P071103007,07,瓶詰缶詰,0711,栄養補助剤,071103,その他栄養補助剤,180.0,135.0
5521,P071103008,07,瓶詰缶詰,0711,栄養補助剤,071103,その他栄養補助剤,670.0,503.0
5522,P071103009,07,瓶詰缶詰,0711,栄養補助剤,071103,その他栄養補助剤,670.0,503.0
5523,P071103010,07,瓶詰缶詰,0711,栄養補助剤,071103,その他栄養補助剤,670.0,503.0
5524,P071103011,07,瓶詰缶詰,0711,栄養補助剤,071103,その他栄養補助剤,1080.0,810.0
5525,P071103012,07,瓶詰缶詰,0711,栄養補助剤,071103,その他栄養補助剤,1080.0,810.0
5526,P071201001,07,瓶詰缶詰,0712,ベビーフード,071201,粉ミルク,840.0,630.0
5527,P071201002,07,瓶詰缶詰,0712,ベビーフード,071201,粉ミルク,840.0,630.0
5528,P071201003,07,瓶詰缶詰,0712,ベビーフード,071201,粉ミルク,890.0,668.0
5529,P071201004,07,瓶詰缶詰,0712,ベビーフード,071201,粉ミルク,980.0,735.0
5530,P071201005,07,瓶詰缶詰,0712,ベビーフード,071201,粉ミルク,980.0,735.0
5531,P071201006,07,瓶詰缶詰,0712,ベビーフード,071201,粉ミルク,980.0,735.0
5532,P071201007,07,瓶詰缶詰,0712,ベビーフード,071201,粉ミルク,980.0,735.0
5533,P071201008,07,瓶詰缶詰,0712,ベビーフード,071201,粉ミルク,1180.0,885.0
5534,P071201009,07,瓶詰缶詰,0712,ベビーフード,071201,粉ミルク,2080.0,1560.0
5535,P071201010,07,瓶詰缶詰,0712,ベビーフード,071201,粉ミルク,2140.0,1605.0
5536,P071201011,07,瓶詰缶詰,0712,ベビーフード,071201,粉ミルク,2150.0,1613.0
5537,P071201012,07,瓶詰缶詰,0712,ベビーフード,071201,粉ミルク,2530.0,1898.0
5538,P071201013,07,瓶詰缶詰,0712,ベビーフード,071201,粉ミルク,2580.0,1935.0
5539,P071201014,07,瓶詰缶詰,0712,ベビーフード,071201,粉ミルク,2600.0,1950.0
5540,P071202001,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,118.0,89.0
5541,P071202002,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,118.0,89.0
5542,P071202003,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,118.0,89.0
5543,P071202004,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,118.0,89.0
5544,P071202005,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,118.0,89.0
5545,P071202006,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,118.0,89.0
5546,P071202007,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,118.0,89.0
5547,P071202008,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,138.0,104.0
5548,P071202009,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,138.0,104.0
5549,P071202010,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,138.0,104.0
5550,P071202011,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,138.0,104.0
5551,P071202012,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,138.0,104.0
5552,P071202013,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,138.0,104.0
5553,P071202014,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,138.0,104.0
5554,P071202015,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,138.0,104.0
5555,P071202016,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,138.0,104.0
5556,P071202017,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,138.0,104.0
5557,P071202018,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,138.0,104.0
5558,P071202019,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,168.0,126.0
5559,P071202020,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,178.0,134.0
5560,P071202021,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,178.0,134.0
5561,P071202022,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,178.0,134.0
5562,P071202023,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,198.0,149.0
5563,P071202024,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,198.0,149.0
5564,P071202025,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,198.0,149.0
5565,P071202026,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,198.0,149.0
5566,P071202027,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,198.0,149.0
5567,P071202028,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,198.0,149.0
5568,P071202029,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,198.0,149.0
5569,P071202030,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,218.0,164.0
5570,P071202031,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,218.0,164.0
5571,P071202032,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,218.0,164.0
5572,P071202033,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,218.0,164.0
5573,P071202034,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,218.0,164.0
5574,P071202035,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,218.0,164.0
5575,P071202036,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,228.0,171.0
5576,P071202037,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,230.0,173.0
5577,P071202038,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,258.0,194.0
5578,P071202039,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,258.0,194.0
5579,P071202040,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,258.0,194.0
5580,P071202041,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,288.0,216.0
5581,P071202042,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,288.0,216.0
5582,P071202043,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,288.0,216.0
5583,P071202044,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,288.0,216.0
5584,P071202045,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,295.0,221.0
5585,P071202046,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,295.0,221.0
5586,P071202047,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,295.0,221.0
5587,P071202048,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,295.0,221.0
5588,P071202049,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,295.0,221.0
5589,P071202050,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,295.0,221.0
5590,P071202051,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,295.0,221.0
5591,P071202052,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,295.0,221.0
5592,P071202053,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,295.0,221.0
5593,P071202054,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,295.0,221.0
5594,P071202055,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,295.0,221.0
5595,P071202056,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,295.0,221.0
5596,P071202057,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,295.0,221.0
5597,P071202058,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,328.0,246.0
5598,P071202059,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,358.0,269.0
5599,P071202060,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,358.0,269.0
5600,P071202061,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,358.0,269.0
5601,P071202062,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,358.0,269.0
5602,P071202063,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,358.0,269.0
5603,P071202064,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,358.0,269.0
5604,P071202065,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,358.0,269.0
5605,P071202066,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,358.0,269.0
5606,P071202067,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,358.0,269.0
5607,P071202068,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,358.0,269.0
5608,P071202069,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,358.0,269.0
5609,P071202070,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,358.0,269.0
5610,P071202071,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,358.0,269.0
5611,P071202072,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,358.0,269.0
5612,P071202073,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,358.0,269.0
5613,P071202074,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,358.0,269.0
5614,P071202075,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,358.0,269.0
5615,P071202076,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,358.0,269.0
5616,P071202077,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,358.0,269.0
5617,P071202078,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,358.0,269.0
5618,P071202079,07,瓶詰缶詰,0712,ベビーフード,071202,ベビーフード,358.0,269.0
5619,P071203001,07,瓶詰缶詰,0712,ベビーフード,071203,その他補給剤,218.0,164.0
5620,P071203002,07,瓶詰缶詰,0712,ベビーフード,071203,その他補給剤,308.0,231.0
5621,P071203003,07,瓶詰缶詰,0712,ベビーフード,071203,その他補給剤,308.0,231.0
5622,P071203004,07,瓶詰缶詰,0712,ベビーフード,071203,その他補給剤,308.0,231.0
5623,P071203005,07,瓶詰缶詰,0712,ベビーフード,071203,その他補給剤,308.0,231.0
5624,P071203006,07,瓶詰缶詰,0712,ベビーフード,071203,その他補給剤,448.0,336.0
5625,P071203007,07,瓶詰缶詰,0712,ベビーフード,071203,その他補給剤,448.0,336.0
5626,P071203008,07,瓶詰缶詰,0712,ベビーフード,071203,その他補給剤,548.0,411.0
5627,P071203009,07,瓶詰缶詰,0712,ベビーフード,071203,その他補給剤,608.0,456.0
5628,P071203010,07,瓶詰缶詰,0712,ベビーフード,071203,その他補給剤,608.0,456.0
5629,P071203011,07,瓶詰缶詰,0712,ベビーフード,071203,その他補給剤,668.0,501.0
5630,P071301001,07,瓶詰缶詰,0713,米,071301,米,1100.0,825.0
5631,P071301002,07,瓶詰缶詰,0713,米,071301,米,2485.0,1864.0
5632,P071301003,07,瓶詰缶詰,0713,米,071301,米,2650.0,1988.0
5633,P071301004,07,瓶詰缶詰,0713,米,071301,米,2680.0,2010.0
5634,P071301005,07,瓶詰缶詰,0713,米,071301,米,2680.0,2010.0
5635,P071301006,07,瓶詰缶詰,0713,米,071301,米,4760.0,3570.0
5636,P071301007,07,瓶詰缶詰,0713,米,071301,米,4880.0,3660.0
5637,P071301008,07,瓶詰缶詰,0713,米,071301,米,5060.0,3795.0
5638,P071301009,07,瓶詰缶詰,0713,米,071301,米,5280.0,3960.0
5639,P071302001,07,瓶詰缶詰,0713,米,071302,その他米加工品,280.0,210.0
5640,P071302002,07,瓶詰缶詰,0713,米,071302,その他米加工品,308.0,231.0
5641,P071302003,07,瓶詰缶詰,0713,米,071302,その他米加工品,318.0,239.0
5642,P071302004,07,瓶詰缶詰,0713,米,071302,その他米加工品,338.0,254.0
5643,P071302005,07,瓶詰缶詰,0713,米,071302,その他米加工品,338.0,254.0
5644,P071302006,07,瓶詰缶詰,0713,米,071302,その他米加工品,358.0,269.0
5645,P071302007,07,瓶詰缶詰,0713,米,071302,その他米加工品,388.0,291.0
5646,P071302008,07,瓶詰缶詰,0713,米,071302,その他米加工品,400.0,300.0
5647,P071302009,07,瓶詰缶詰,0713,米,071302,その他米加工品,470.0,353.0
5648,P071302010,07,瓶詰缶詰,0713,米,071302,その他米加工品,770.0,578.0
5649,P071401001,07,瓶詰缶詰,0714,タバコ,071401,タバコ,1100.0,825.0
5650,P071401002,07,瓶詰缶詰,0714,タバコ,071401,タバコ,1100.0,825.0
5651,P071401003,07,瓶詰缶詰,0714,タバコ,071401,タバコ,1100.0,825.0
5652,P071401004,07,瓶詰缶詰,0714,タバコ,071401,タバコ,1100.0,825.0
5653,P071401005,07,瓶詰缶詰,0714,タバコ,071401,タバコ,1100.0,825.0
5654,P071401006,07,瓶詰缶詰,0714,タバコ,071401,タバコ,1200.0,900.0
5655,P071401007,07,瓶詰缶詰,0714,タバコ,071401,タバコ,1200.0,900.0
5656,P071401008,07,瓶詰缶詰,0714,タバコ,071401,タバコ,1200.0,900.0
5657,P071401009,07,瓶詰缶詰,0714,タバコ,071401,タバコ,1200.0,900.0
5658,P071401010,07,瓶詰缶詰,0714,タバコ,071401,タバコ,1200.0,900.0
5659,P071401011,07,瓶詰缶詰,0714,タバコ,071401,タバコ,1300.0,975.0
5660,P071401012,07,瓶詰缶詰,0714,タバコ,071401,タバコ,2200.0,1650.0
5661,P071401013,07,瓶詰缶詰,0714,タバコ,071401,タバコ,2200.0,1650.0
5662,P071401014,07,瓶詰缶詰,0714,タバコ,071401,タバコ,2200.0,1650.0
5663,P071401015,07,瓶詰缶詰,0714,タバコ,071401,タバコ,2200.0,1650.0
5664,P071401016,07,瓶詰缶詰,0714,タバコ,071401,タバコ,2200.0,1650.0
5665,P071401017,07,瓶詰缶詰,0714,タバコ,071401,タバコ,2200.0,1650.0
5666,P071401018,07,瓶詰缶詰,0714,タバコ,071401,タバコ,2200.0,1650.0
5667,P071401019,07,瓶詰缶詰,0714,タバコ,071401,タバコ,2200.0,1650.0
5668,P071401020,07,瓶詰缶詰,0714,タバコ,071401,タバコ,2200.0,1650.0
5669,P071401021,07,瓶詰缶詰,0714,タバコ,071401,タバコ,2400.0,1800.0
5670,P071401022,07,瓶詰缶詰,0714,タバコ,071401,タバコ,2400.0,1800.0
5671,P071401023,07,瓶詰缶詰,0714,タバコ,071401,タバコ,2400.0,1800.0
5672,P071401024,07,瓶詰缶詰,0714,タバコ,071401,タバコ,2400.0,1800.0
5673,P071401025,07,瓶詰缶詰,0714,タバコ,071401,タバコ,2400.0,1800.0
5674,P080101001,08,菓子,0801,ポケット物,080101,チョコレート菓子,30.0,22.0
5675,P080101002,08,菓子,0801,ポケット物,080101,チョコレート菓子,30.0,22.0
5676,P080101003,08,菓子,0801,ポケット物,080101,チョコレート菓子,30.0,21.0
5677,P080101004,08,菓子,0801,ポケット物,080101,チョコレート菓子,30.0,24.0
5678,P080101005,08,菓子,0801,ポケット物,080101,チョコレート菓子,30.0,22.0
5679,P080101006,08,菓子,0801,ポケット物,080101,チョコレート菓子,45.0,33.0
5680,P080101007,08,菓子,0801,ポケット物,080101,チョコレート菓子,45.0,36.0
5681,P080101008,08,菓子,0801,ポケット物,080101,チョコレート菓子,45.0,34.0
5682,P080101009,08,菓子,0801,ポケット物,080101,チョコレート菓子,45.0,32.0
5683,P080101010,08,菓子,0801,ポケット物,080101,チョコレート菓子,45.0,35.0
5684,P080101011,08,菓子,0801,ポケット物,080101,チョコレート菓子,45.0,34.0
5685,P080101012,08,菓子,0801,ポケット物,080101,チョコレート菓子,45.0,33.0
5686,P080101013,08,菓子,0801,ポケット物,080101,チョコレート菓子,50.0,35.0
5687,P080101014,08,菓子,0801,ポケット物,080101,チョコレート菓子,55.0,41.0
5688,P080101015,08,菓子,0801,ポケット物,080101,チョコレート菓子,55.0,40.0
5689,P080101016,08,菓子,0801,ポケット物,080101,チョコレート菓子,55.0,44.0
5690,P080101017,08,菓子,0801,ポケット物,080101,チョコレート菓子,65.0,49.0
5691,P080101018,08,菓子,0801,ポケット物,080101,チョコレート菓子,65.0,52.0
5692,P080101019,08,菓子,0801,ポケット物,080101,チョコレート菓子,75.0,56.0
5693,P080101020,08,菓子,0801,ポケット物,080101,チョコレート菓子,75.0,54.0
5694,P080101021,08,菓子,0801,ポケット物,080101,チョコレート菓子,75.0,53.0
5695,P080101022,08,菓子,0801,ポケット物,080101,チョコレート菓子,75.0,53.0
5696,P080101023,08,菓子,0801,ポケット物,080101,チョコレート菓子,78.0,61.0
5697,P080101024,08,菓子,0801,ポケット物,080101,チョコレート菓子,85.0,63.0
5698,P080101025,08,菓子,0801,ポケット物,080101,チョコレート菓子,85.0,65.0
