product_cd	category_major_cd	category_major_name	category_medium_cd	category_medium_name	category_small_cd	category_small_name	unit_price	unit_cost
P070804015	07	瓶詰缶詰	0708	コーヒー・お茶	070804	パウダー	248.0	186.0
P070804016	07	瓶詰缶詰	0708	コーヒー・お茶	070804	パウダー	258.0	194.0
P070804017	07	瓶詰缶詰	0708	コーヒー・お茶	070804	パウダー	258.0	194.0
P070804018	07	瓶詰缶詰	0708	コーヒー・お茶	070804	パウダー	258.0	194.0
P070804019	07	瓶詰缶詰	0708	コーヒー・お茶	070804	パウダー	275.0	206.0
P070804020	07	瓶詰缶詰	0708	コーヒー・お茶	070804	パウダー	278.0	209.0
P070804021	07	瓶詰缶詰	0708	コーヒー・お茶	070804	パウダー	278.0	209.0
P070804022	07	瓶詰缶詰	0708	コーヒー・お茶	070804	パウダー	285.0	214.0
P070804023	07	瓶詰缶詰	0708	コーヒー・お茶	070804	パウダー	298.0	224.0
P070804024	07	瓶詰缶詰	0708	コーヒー・お茶	070804	パウダー	298.0	224.0
P070804025	07	瓶詰缶詰	0708	コーヒー・お茶	070804	パウダー	298.0	224.0
P070804026	07	瓶詰缶詰	0708	コーヒー・お茶	070804	パウダー	298.0	224.0
P070804027	07	瓶詰缶詰	0708	コーヒー・お茶	070804	パウダー	298.0	224.0
P070804028	07	瓶詰缶詰	0708	コーヒー・お茶	070804	パウダー	318.0	239.0
P070804029	07	瓶詰缶詰	0708	コーヒー・お茶	070804	パウダー	328.0	246.0
P070804030	07	瓶詰缶詰	0708	コーヒー・お茶	070804	パウダー	335.0	251.0
P070804031	07	瓶詰缶詰	0708	コーヒー・お茶	070804	パウダー	345.0	259.0
P070804032	07	瓶詰缶詰	0708	コーヒー・お茶	070804	パウダー	355.0	266.0
P070804033	07	瓶詰缶詰	0708	コーヒー・お茶	070804	パウダー	358.0	269.0
P070804034	07	瓶詰缶詰	0708	コーヒー・お茶	070804	パウダー	365.0	274.0
P070804035	07	瓶詰缶詰	0708	コーヒー・お茶	070804	パウダー	368.0	276.0
P070804036	07	瓶詰缶詰	0708	コーヒー・お茶	070804	パウダー	375.0	281.0
P070804037	07	瓶詰缶詰	0708	コーヒー・お茶	070804	パウダー	378.0	284.0
P070804038	07	瓶詰缶詰	0708	コーヒー・お茶	070804	パウダー	378.0	284.0
P070804039	07	瓶詰缶詰	0708	コーヒー・お茶	070804	パウダー	388.0	291.0
P070804040	07	瓶詰缶詰	0708	コーヒー・お茶	070804	パウダー	398.0	299.0
P070804041	07	瓶詰缶詰	0708	コーヒー・お茶	070804	パウダー	398.0	299.0
P070804042	07	瓶詰缶詰	0708	コーヒー・お茶	070804	パウダー	428.0	321.0
P070804043	07	瓶詰缶詰	0708	コーヒー・お茶	070804	パウダー	438.0	329.0
P070804044	07	瓶詰缶詰	0708	コーヒー・お茶	070804	パウダー	495.0	371.0
P070804045	07	瓶詰缶詰	0708	コーヒー・お茶	070804	パウダー	495.0	371.0
P070804046	07	瓶詰缶詰	0708	コーヒー・お茶	070804	パウダー	495.0	371.0
P070804047	07	瓶詰缶詰	0708	コーヒー・お茶	070804	パウダー	548.0	411.0
P070804048	07	瓶詰缶詰	0708	コーヒー・お茶	070804	パウダー	568.0	426.0
P070804049	07	瓶詰缶詰	0708	コーヒー・お茶	070804	パウダー	655.0	491.0
P070805001	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	108.0	81.0
P070805002	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	108.0	81.0
P070805003	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	158.0	119.0
P070805004	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	208.0	156.0
P070805005	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	218.0	164.0
P070805006	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	228.0	171.0
P070805007	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	228.0	171.0
P070805008	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	250.0	188.0
P070805009	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	250.0	188.0
P070805010	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	258.0	194.0
P070805011	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	258.0	194.0
P070805012	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	288.0	216.0
P070805013	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	288.0	216.0
P070805014	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	295.0	221.0
P070805015	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	298.0	224.0
P070805016	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	298.0	224.0
P070805017	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	300.0	225.0
P070805018	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	300.0	225.0
P070805019	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	308.0	231.0
P070805020	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	318.0	239.0
P070805021	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	318.0	239.0
P070805022	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	350.0	263.0
P070805023	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	360.0	270.0
P070805024	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	398.0	299.0
P070805025	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	398.0	299.0
P070805026	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	450.0	338.0
P070805027	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	680.0	510.0
P070805028	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	720.0	540.0
P070805029	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	770.0	578.0
P070805030	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	810.0	608.0
P070805031	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	810.0	608.0
P070805032	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	810.0	608.0
P070805033	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	900.0	675.0
P070805034	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	948.0	711.0
P070805035	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	950.0	713.0
P070805036	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	1050.0	788.0
P070805037	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	1050.0	788.0
P070805038	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	1080.0	810.0
P070805039	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	1080.0	810.0
P070805040	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	1080.0	810.0
P070805041	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	1080.0	810.0
P070805042	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	1180.0	885.0
P070805043	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	1215.0	911.0
P070805044	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	1215.0	911.0
P070805045	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	1350.0	1013.0
P070805046	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	1350.0	1013.0
P070805047	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	1400.0	1050.0
P070805048	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	1440.0	1080.0
P070805049	07	瓶詰缶詰	0708	コーヒー・お茶	070805	日本茶	2160.0	1620.0
P070806001	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	120.0	90.0
P070806002	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	188.0	141.0
P070806003	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	188.0	141.0
P070806004	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	198.0	149.0
P070806005	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	198.0	149.0
P070806006	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	270.0	203.0
P070806007	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	288.0	216.0
P070806008	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	288.0	216.0
P070806009	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	288.0	216.0
P070806010	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	288.0	216.0
P070806011	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	288.0	216.0
P070806012	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	288.0	216.0
P070806013	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	297.0	223.0
P070806014	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	297.0	223.0
P070806015	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	318.0	239.0
P070806016	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	358.0	269.0
P070806017	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	368.0	276.0
P070806018	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	395.0	296.0
P070806019	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	398.0	299.0
P070806020	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	398.0	299.0
P070806021	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	428.0	321.0
P070806022	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	450.0	338.0
P070806023	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	480.0	360.0
P070806024	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	498.0	374.0
P070806025	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	498.0	374.0
P070806026	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	498.0	374.0
P070806027	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	498.0	374.0
P070806028	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	500.0	375.0
P070806029	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	500.0	375.0
P070806030	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	538.0	404.0
P070806031	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	560.0	420.0
P070806032	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	560.0	420.0
P070806033	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	598.0	449.0
P070806034	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	700.0	525.0
P070806035	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	748.0	561.0
P070806036	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	798.0	599.0
P070806037	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	820.0	615.0
P070806038	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	888.0	666.0
P070806039	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	1000.0	750.0
P070806040	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	1200.0	900.0
P070806041	07	瓶詰缶詰	0708	コーヒー・お茶	070806	中国・健康茶	1650.0	1238.0
P070807001	07	瓶詰缶詰	0708	コーヒー・お茶	070807	その他	190.0	143.0
P070807002	07	瓶詰缶詰	0708	コーヒー・お茶	070807	その他	270.0	203.0
P070901001	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	98.0	74.0
P070901002	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	98.0	74.0
P070901003	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	98.0	74.0
P070901004	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	100.0	75.0
P070901005	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	100.0	75.0
P070901006	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	100.0	75.0
P070901007	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	100.0	75.0
P070901008	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	135.0	101.0
P070901009	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	135.0	101.0
P070901010	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	135.0	101.0
P070901011	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	135.0	101.0
P070901012	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	138.0	104.0
P070901013	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	138.0	104.0
P070901014	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	138.0	104.0
P070901015	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	138.0	104.0
P070901016	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	158.0	119.0
P070901017	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	165.0	124.0
P070901018	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	165.0	124.0
P070901019	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	165.0	124.0
P070901020	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	195.0	146.0
P070901021	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	195.0	146.0
P070901022	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	195.0	146.0
P070901023	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	198.0	149.0
P070901024	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	198.0	149.0
P070901025	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	198.0	149.0
P070901026	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	198.0	149.0
P070901027	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	198.0	149.0
P070901028	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	198.0	149.0
P070901029	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	205.0	154.0
P070901030	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	208.0	156.0
P070901031	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	208.0	156.0
P070901032	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	208.0	156.0
P070901033	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	215.0	161.0
P070901034	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	215.0	161.0
P070901035	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	215.0	161.0
P070901036	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	215.0	161.0
P070901037	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	238.0	179.0
P070901038	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	238.0	179.0
P070901039	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	238.0	179.0
P070901040	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	238.0	179.0
P070901041	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	238.0	179.0
P070901042	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	238.0	179.0
P070901043	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	238.0	179.0
P070901044	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	238.0	179.0
P070901045	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	238.0	179.0
P070901046	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	238.0	179.0
P070901047	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	245.0	184.0
P070901048	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	245.0	184.0
P070901049	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	248.0	186.0
P070901050	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	248.0	186.0
P070901051	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	248.0	186.0
P070901052	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	248.0	186.0
P070901053	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	248.0	186.0
P070901054	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	248.0	186.0
P070901055	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	248.0	186.0
P070901056	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	255.0	191.0
P070901057	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	278.0	209.0
P070901058	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	278.0	209.0
P070901059	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	298.0	224.0
P070901060	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	298.0	224.0
P070901061	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	318.0	239.0
P070901062	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	318.0	239.0
P070901063	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	328.0	246.0
P070901064	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	345.0	259.0
P070901065	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	355.0	266.0
P070901066	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	388.0	291.0
P070901067	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	398.0	299.0
P070901068	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	398.0	299.0
P070901069	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	398.0	299.0
P070901070	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	415.0	311.0
P070901071	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	418.0	314.0
P070901072	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	538.0	404.0
P070901073	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	588.0	441.0
P070901074	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	668.0	501.0
P070901075	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	920.0	690.0
P070901076	07	瓶詰缶詰	0709	嗜好品	070901	ジャム類	1020.0	765.0
P070902001	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	115.0	86.0
P070902002	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	115.0	86.0
P070902003	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	115.0	86.0
P070902004	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	115.0	86.0
P070902005	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	118.0	89.0
P070902006	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	118.0	89.0
P070902007	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	118.0	89.0
P070902008	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	118.0	89.0
P070902009	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	118.0	89.0
P070902010	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	118.0	89.0
P070902011	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	118.0	89.0
P070902012	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	138.0	104.0
P070902013	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	138.0	104.0
P070902014	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	138.0	104.0
P070902015	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	138.0	104.0
P070902016	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	138.0	104.0
P070902017	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	138.0	104.0
P070902018	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	138.0	104.0
P070902019	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	138.0	104.0
P070902020	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	138.0	104.0
P070902021	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	138.0	104.0
P070902022	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	138.0	104.0
P070902023	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	138.0	104.0
P070902024	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	148.0	111.0
P070902025	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	150.0	113.0
P070902026	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	150.0	113.0
P070902027	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	150.0	113.0
P070902028	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	168.0	126.0
P070902029	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	168.0	126.0
P070902030	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	168.0	126.0
P070902031	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	168.0	126.0
P070902032	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	168.0	126.0
P070902033	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	168.0	126.0
P070902034	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	168.0	126.0
P070902035	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	168.0	126.0
P070902036	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	168.0	126.0
P070902037	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	168.0	126.0
P070902038	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	168.0	126.0
P070902039	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	168.0	126.0
P070902040	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	168.0	126.0
P070902041	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	178.0	134.0
P070902042	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	258.0	194.0
P070902043	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	268.0	201.0
P070902044	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	268.0	201.0
P070902045	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	328.0	246.0
P070902046	07	瓶詰缶詰	0709	嗜好品	070902	デザートミックス	328.0	246.0
P070903001	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	148.0	111.0
P070903002	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	155.0	116.0
P070903003	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	168.0	126.0
P070903004	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	178.0	134.0
P070903005	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	178.0	134.0
P070903006	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	188.0	141.0
P070903007	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	188.0	141.0
P070903008	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	188.0	141.0
P070903009	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	208.0	156.0
P070903010	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	218.0	164.0
P070903011	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	228.0	171.0
P070903012	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	228.0	171.0
P070903013	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	238.0	179.0
P070903014	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	248.0	186.0
P070903015	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	258.0	194.0
P070903016	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	258.0	194.0
P070903017	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	258.0	194.0
P070903018	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	258.0	194.0
P070903019	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	258.0	194.0
P070903020	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	258.0	194.0
P070903021	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	268.0	201.0
P070903022	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	268.0	201.0
P070903023	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	275.0	206.0
P070903024	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	288.0	216.0
P070903025	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	288.0	216.0
P070903026	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	288.0	216.0
P070903027	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	288.0	216.0
P070903028	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	288.0	216.0
P070903029	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	288.0	216.0
P070903030	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	338.0	254.0
P070903031	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	338.0	254.0
P070903032	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	338.0	254.0
P070903033	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	358.0	269.0
P070903034	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	378.0	284.0
P070903035	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	388.0	291.0
P070903036	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	388.0	291.0
P070903037	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	388.0	291.0
P070903038	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	438.0	329.0
P070903039	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	438.0	329.0
P070903040	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	438.0	329.0
P070903041	07	瓶詰缶詰	0709	嗜好品	070903	プレミックス	438.0	329.0
P070904001	07	瓶詰缶詰	0709	嗜好品	070904	ケーキ・パン材料	108.0	81.0
P070904002	07	瓶詰缶詰	0709	嗜好品	070904	ケーキ・パン材料	108.0	81.0
P070904003	07	瓶詰缶詰	0709	嗜好品	070904	ケーキ・パン材料	138.0	104.0
P070904004	07	瓶詰缶詰	0709	嗜好品	070904	ケーキ・パン材料	138.0	104.0
P070904005	07	瓶詰缶詰	0709	嗜好品	070904	ケーキ・パン材料	138.0	104.0
P070904006	07	瓶詰缶詰	0709	嗜好品	070904	ケーキ・パン材料	142.0	107.0
P070904007	07	瓶詰缶詰	0709	嗜好品	070904	ケーキ・パン材料	165.0	124.0
P070904008	07	瓶詰缶詰	0709	嗜好品	070904	ケーキ・パン材料	165.0	124.0
P070904009	07	瓶詰缶詰	0709	嗜好品	070904	ケーキ・パン材料	165.0	124.0
P070904010	07	瓶詰缶詰	0709	嗜好品	070904	ケーキ・パン材料	168.0	126.0
P070904011	07	瓶詰缶詰	0709	嗜好品	070904	ケーキ・パン材料	168.0	126.0
P070904012	07	瓶詰缶詰	0709	嗜好品	070904	ケーキ・パン材料	168.0	126.0
P070904013	07	瓶詰缶詰	0709	嗜好品	070904	ケーキ・パン材料	168.0	126.0
P070904014	07	瓶詰缶詰	0709	嗜好品	070904	ケーキ・パン材料	168.0	126.0
P070904015	07	瓶詰缶詰	0709	嗜好品	070904	ケーキ・パン材料	168.0	126.0
P070904016	07	瓶詰缶詰	0709	嗜好品	070904	ケーキ・パン材料	168.0	126.0
P070904017	07	瓶詰缶詰	0709	嗜好品	070904	ケーキ・パン材料	168.0	126.0
P070904018	07	瓶詰缶詰	0709	嗜好品	070904	ケーキ・パン材料	168.0	126.0
